visit_id,timestamp,page_url,session_duration_sec,device_type,browser,traffic_source,country,bounce,conversion,page_views
VISIT001872,2024-06-26 17:00:00,/product/clothing,275,Mobile,Edge,Direct,Japan,False,False,16
VISIT001321,2024-06-26 19:00:00,/checkout,1519,Desktop,Safari,Organic Search,Japan,False,False,9
VISIT001089,2024-06-26 19:00:00,/blog,1795,Desktop,Edge,Organic Search,USA,False,False,1
VISIT000749,2024-06-26 20:00:00,/cart,3483,Mobile,Edge,Organic Search,France,True,False,4
VISIT001307,2024-06-26 21:00:00,/products,656,Desktop,Safari,Social Media,France,False,False,15
VISIT000474,2024-06-26 23:00:00,/product/electronics,2216,Desktop,Chrome,Paid Ads,Japan,False,False,15
VISIT000622,2024-06-27 04:00:00,/product/sports,665,Mobile,Edge,Social Media,Germany,False,False,7
VISIT000660,2024-06-27 08:00:00,/about,755,Mobile,Firefox,Direct,UK,False,False,16
VISIT000594,2024-06-27 10:00:00,/product/sports,1756,Mobile,Chrome,Email,Canada,False,False,19
VISIT000002,2024-06-27 10:00:00,/contact,636,Mobile,Chrome,Organic Search,UK,True,False,19
VISIT001778,2024-06-27 14:00:00,/products,2494,Desktop,Chrome,Direct,Germany,True,False,12
VISIT001457,2024-06-27 14:00:00,/checkout,600,Desktop,Chrome,Email,Canada,True,False,18
VISIT001179,2024-06-27 15:00:00,/product/sports,639,Mobile,Chrome,Social Media,Canada,False,False,11
VISIT001160,2024-06-27 16:00:00,/checkout,2363,Desktop,Chrome,Email,France,True,False,7
VISIT001900,2024-06-27 19:00:00,/products,2220,Desktop,Chrome,Social Media,Canada,False,False,16
VISIT001116,2024-06-27 20:00:00,/home,2130,Desktop,Chrome,Organic Search,France,False,False,13
VISIT001443,2024-06-27 21:00:00,/blog,2357,Desktop,Edge,Organic Search,Japan,False,False,10
VISIT001715,2024-06-27 22:00:00,/products,554,Desktop,Chrome,Organic Search,France,False,False,15
VISIT001658,2024-06-27 23:00:00,/about,1826,Desktop,Safari,Direct,Australia,False,False,14
VISIT000121,2024-06-28 08:00:00,/about,2433,Desktop,Chrome,Social Media,France,True,False,2
VISIT000926,2024-06-28 10:00:00,/contact,326,Mobile,Firefox,Direct,Australia,True,False,14
VISIT001475,2024-06-28 11:00:00,/home,2524,Desktop,Chrome,Paid Ads,Canada,True,False,15
VISIT001519,2024-06-28 14:00:00,/product/clothing,3228,Desktop,Chrome,Organic Search,Canada,False,False,10
VISIT001793,2024-06-28 19:00:00,/checkout,1806,Tablet,Chrome,Direct,Australia,False,False,9
VISIT001135,2024-06-28 19:00:00,/blog,1250,Desktop,Chrome,Organic Search,UK,False,False,4
VISIT001503,2024-06-29 13:00:00,/home,50,Mobile,Edge,Organic Search,Japan,False,False,15
VISIT001839,2024-06-29 16:00:00,/cart,2315,Mobile,Edge,Direct,UK,False,False,8
VISIT000627,2024-06-29 20:00:00,/product/electronics,2321,Mobile,Chrome,Organic Search,Canada,False,False,14
VISIT000145,2024-06-30 01:00:00,/products,1494,Mobile,Edge,Organic Search,Germany,False,False,17
VISIT001415,2024-06-30 07:00:00,/about,32,Desktop,Chrome,Direct,USA,True,False,5
VISIT000607,2024-06-30 09:00:00,/blog,902,Mobile,Chrome,Email,France,False,False,14
VISIT001828,2024-06-30 10:00:00,/home,562,Mobile,Chrome,Organic Search,France,True,False,6
VISIT001515,2024-06-30 11:00:00,/blog,3530,Desktop,Edge,Organic Search,Germany,False,False,12
VISIT001228,2024-06-30 13:00:00,/product/clothing,2634,Mobile,Chrome,Direct,France,True,False,19
VISIT001911,2024-06-30 22:00:00,/product/clothing,495,Desktop,Safari,Social Media,France,False,False,6
VISIT000189,2024-07-01 00:00:00,/checkout,2906,Mobile,Opera,Organic Search,USA,False,False,13
VISIT000268,2024-07-01 02:00:00,/product/electronics,842,Mobile,Chrome,Direct,Canada,True,False,7
VISIT001163,2024-07-01 04:00:00,/contact,404,Tablet,Firefox,Organic Search,USA,True,False,5
VISIT001549,2024-07-01 05:00:00,/checkout,2131,Mobile,Chrome,Direct,Germany,False,False,5
VISIT001001,2024-07-01 06:00:00,/product/sports,613,Mobile,Chrome,Social Media,Australia,True,False,7
VISIT000238,2024-07-01 13:00:00,/product/sports,2271,Tablet,Chrome,Direct,UK,True,False,18
VISIT001250,2024-07-01 14:00:00,/products,1399,Mobile,Edge,Direct,USA,False,False,17
VISIT001185,2024-07-01 15:00:00,/product/electronics,814,Mobile,Chrome,Paid Ads,USA,False,False,19
VISIT000858,2024-07-01 20:00:00,/about,1413,Mobile,Firefox,Social Media,Canada,True,False,19
VISIT000678,2024-07-01 23:00:00,/products,671,Mobile,Firefox,Organic Search,Australia,False,False,7
VISIT001372,2024-07-02 01:00:00,/products,2252,Tablet,Firefox,Organic Search,France,False,False,7
VISIT000131,2024-07-02 07:00:00,/checkout,799,Desktop,Chrome,Social Media,USA,False,False,10
VISIT000292,2024-07-02 08:00:00,/product/electronics,2117,Desktop,Chrome,Direct,USA,True,False,11
VISIT000202,2024-07-02 13:00:00,/blog,1598,Desktop,Edge,Organic Search,Germany,True,False,12
VISIT000825,2024-07-02 14:00:00,/contact,1216,Mobile,Chrome,Paid Ads,Australia,False,False,16
VISIT000188,2024-07-02 15:00:00,/blog,3211,Mobile,Chrome,Organic Search,UK,True,False,12
VISIT001774,2024-07-02 15:00:00,/cart,504,Desktop,Edge,Social Media,Australia,False,False,14
VISIT001042,2024-07-02 18:00:00,/contact,3490,Desktop,Opera,Social Media,USA,True,False,5
VISIT000389,2024-07-02 20:00:00,/product/sports,3374,Tablet,Safari,Paid Ads,Germany,False,False,15
VISIT001440,2024-07-02 23:00:00,/product/electronics,1204,Mobile,Firefox,Organic Search,USA,True,False,15
VISIT001150,2024-07-03 01:00:00,/product/clothing,2224,Desktop,Safari,Paid Ads,Germany,False,False,9
VISIT000616,2024-07-03 01:00:00,/product/clothing,1479,Desktop,Chrome,Direct,Canada,True,False,19
VISIT001167,2024-07-03 04:00:00,/product/sports,3418,Mobile,Chrome,Direct,Australia,True,False,18
VISIT000411,2024-07-03 05:00:00,/cart,2969,Desktop,Chrome,Organic Search,USA,False,False,18
VISIT001661,2024-07-03 07:00:00,/contact,1291,Desktop,Firefox,Organic Search,Canada,True,False,5
VISIT000167,2024-07-03 09:00:00,/product/electronics,2996,Tablet,Chrome,Social Media,USA,True,False,11
VISIT001144,2024-07-03 12:00:00,/blog,635,Desktop,Chrome,Direct,Germany,False,False,13
VISIT000929,2024-07-03 13:00:00,/blog,1953,Desktop,Chrome,Social Media,UK,True,False,15
VISIT000025,2024-07-03 17:00:00,/checkout,1363,Mobile,Edge,Organic Search,UK,False,False,19
VISIT001893,2024-07-03 18:00:00,/product/clothing,778,Mobile,Edge,Organic Search,Japan,False,False,15
VISIT000906,2024-07-03 19:00:00,/checkout,1191,Mobile,Chrome,Organic Search,UK,True,False,3
VISIT001420,2024-07-03 20:00:00,/about,2292,Mobile,Firefox,Paid Ads,Canada,False,False,11
VISIT001887,2024-07-04 01:00:00,/product/sports,163,Desktop,Chrome,Direct,Australia,True,False,10
VISIT001399,2024-07-04 06:00:00,/cart,3575,Desktop,Edge,Organic Search,Japan,False,False,4
VISIT000130,2024-07-04 08:00:00,/products,2453,Desktop,Edge,Social Media,Japan,True,False,17
VISIT001285,2024-07-04 09:00:00,/contact,1946,Desktop,Chrome,Social Media,Canada,True,False,17
VISIT000410,2024-07-04 12:00:00,/product/electronics,1139,Desktop,Edge,Organic Search,Australia,True,False,9
VISIT001405,2024-07-04 13:00:00,/blog,1882,Mobile,Safari,Organic Search,France,False,False,16
VISIT000650,2024-07-04 14:00:00,/checkout,1288,Mobile,Edge,Paid Ads,Germany,False,False,2
VISIT000480,2024-07-04 19:00:00,/product/clothing,2582,Desktop,Firefox,Organic Search,Japan,True,False,17
VISIT001566,2024-07-05 05:00:00,/about,1614,Mobile,Chrome,Social Media,Japan,True,False,10
VISIT000273,2024-07-05 06:00:00,/product/clothing,1656,Desktop,Safari,Organic Search,Canada,False,True,8
VISIT001777,2024-07-05 12:00:00,/about,756,Desktop,Firefox,Direct,Japan,False,False,15
VISIT000070,2024-07-05 13:00:00,/product/clothing,1597,Desktop,Opera,Organic Search,Canada,False,False,6
VISIT000293,2024-07-05 21:00:00,/home,2950,Mobile,Opera,Organic Search,Japan,True,False,14
VISIT001199,2024-07-06 02:00:00,/products,976,Mobile,Chrome,Organic Search,UK,False,False,18
VISIT001692,2024-07-06 02:00:00,/contact,13,Mobile,Chrome,Organic Search,UK,False,False,13
VISIT001111,2024-07-06 04:00:00,/product/clothing,916,Desktop,Chrome,Direct,Canada,True,False,6
VISIT001146,2024-07-06 05:00:00,/about,3246,Mobile,Firefox,Organic Search,Germany,False,False,15
VISIT000956,2024-07-06 05:00:00,/contact,1832,Mobile,Edge,Social Media,France,True,False,8
VISIT001781,2024-07-06 07:00:00,/cart,2402,Desktop,Edge,Organic Search,Japan,False,False,5
VISIT000318,2024-07-06 08:00:00,/checkout,725,Desktop,Chrome,Email,Canada,True,False,10
VISIT000321,2024-07-06 14:00:00,/products,2161,Mobile,Chrome,Direct,Australia,False,True,4
VISIT000797,2024-07-06 14:00:00,/blog,1873,Desktop,Chrome,Direct,Germany,False,False,13
VISIT001320,2024-07-06 14:00:00,/product/sports,1906,Desktop,Chrome,Email,UK,False,False,2
VISIT001543,2024-07-06 17:00:00,/contact,3193,Tablet,Chrome,Organic Search,Germany,True,False,2
VISIT000115,2024-07-06 18:00:00,/contact,2663,Desktop,Firefox,Social Media,Germany,False,False,17
VISIT001554,2024-07-06 18:00:00,/about,1915,Mobile,Firefox,Direct,Japan,False,False,9
VISIT001570,2024-07-06 19:00:00,/product/sports,3408,Desktop,Safari,Paid Ads,Canada,True,False,16
VISIT000721,2024-07-06 22:00:00,/contact,2406,Desktop,Firefox,Organic Search,USA,False,True,5
VISIT001447,2024-07-07 05:00:00,/about,2289,Mobile,Opera,Email,Japan,True,False,14
VISIT000408,2024-07-07 06:00:00,/about,359,Desktop,Safari,Organic Search,Canada,False,False,16
VISIT000381,2024-07-07 07:00:00,/home,2766,Mobile,Safari,Social Media,USA,False,False,7
VISIT000689,2024-07-07 10:00:00,/product/clothing,70,Tablet,Safari,Direct,Canada,True,False,11
VISIT000053,2024-07-07 11:00:00,/blog,975,Desktop,Firefox,Organic Search,France,False,False,18
VISIT000283,2024-07-07 22:00:00,/contact,1104,Mobile,Chrome,Direct,France,False,False,18
VISIT001595,2024-07-07 23:00:00,/product/sports,2954,Mobile,Safari,Email,France,True,False,7
VISIT001412,2024-07-08 06:00:00,/cart,2906,Mobile,Chrome,Organic Search,USA,False,False,18
VISIT000870,2024-07-08 06:00:00,/product/electronics,3013,Mobile,Safari,Email,Japan,True,False,11
VISIT000696,2024-07-08 09:00:00,/product/electronics,1816,Tablet,Edge,Organic Search,Japan,True,False,5
VISIT001861,2024-07-08 10:00:00,/home,2785,Desktop,Firefox,Paid Ads,Germany,True,True,5
VISIT000284,2024-07-08 11:00:00,/contact,577,Mobile,Edge,Email,Germany,False,False,17
VISIT000986,2024-07-08 13:00:00,/home,2648,Mobile,Firefox,Social Media,UK,True,False,6
VISIT001597,2024-07-08 21:00:00,/home,1072,Desktop,Firefox,Social Media,Japan,True,False,4
VISIT000091,2024-07-08 23:00:00,/product/clothing,3404,Desktop,Firefox,Organic Search,Australia,False,False,11
VISIT001910,2024-07-09 05:00:00,/cart,2885,Mobile,Chrome,Direct,France,True,False,9
VISIT001028,2024-07-09 06:00:00,/cart,91,Mobile,Firefox,Social Media,Japan,False,True,8
VISIT000691,2024-07-09 07:00:00,/home,281,Desktop,Safari,Social Media,France,False,False,9
VISIT001495,2024-07-09 11:00:00,/product/clothing,2720,Desktop,Firefox,Organic Search,Germany,False,False,1
VISIT000222,2024-07-09 11:00:00,/blog,647,Mobile,Firefox,Paid Ads,UK,True,False,10
VISIT001527,2024-07-09 12:00:00,/home,342,Desktop,Edge,Paid Ads,France,True,False,1
VISIT001525,2024-07-09 14:00:00,/contact,2101,Mobile,Chrome,Social Media,UK,False,False,15
VISIT001378,2024-07-09 14:00:00,/cart,3036,Mobile,Edge,Organic Search,Germany,False,False,9
VISIT000817,2024-07-09 16:00:00,/products,867,Mobile,Firefox,Direct,Germany,True,False,15
VISIT001397,2024-07-09 19:00:00,/blog,697,Mobile,Chrome,Paid Ads,Japan,True,False,7
VISIT000800,2024-07-09 20:00:00,/blog,626,Desktop,Firefox,Organic Search,Japan,False,False,12
VISIT000695,2024-07-09 20:00:00,/checkout,3398,Mobile,Chrome,Direct,Japan,True,False,10
VISIT001705,2024-07-09 21:00:00,/product/sports,2401,Desktop,Chrome,Social Media,USA,True,False,3
VISIT001027,2024-07-10 06:00:00,/product/electronics,2433,Mobile,Firefox,Direct,Japan,True,False,8
VISIT001203,2024-07-10 08:00:00,/checkout,507,Desktop,Firefox,Social Media,Canada,False,False,13
VISIT001834,2024-07-10 09:00:00,/home,777,Desktop,Chrome,Paid Ads,Australia,False,False,19
VISIT000037,2024-07-10 13:00:00,/checkout,2306,Desktop,Chrome,Organic Search,France,False,False,7
VISIT001712,2024-07-10 13:00:00,/product/clothing,1661,Desktop,Chrome,Social Media,France,False,False,9
VISIT000147,2024-07-10 14:00:00,/checkout,2721,Mobile,Firefox,Organic Search,Germany,True,False,4
VISIT000033,2024-07-10 18:00:00,/cart,2944,Mobile,Chrome,Organic Search,UK,False,False,7
VISIT001008,2024-07-10 21:00:00,/about,1743,Desktop,Edge,Organic Search,Australia,True,False,10
VISIT000831,2024-07-11 05:00:00,/home,2412,Desktop,Firefox,Organic Search,Germany,False,False,10
VISIT001565,2024-07-11 05:00:00,/product/sports,2305,Mobile,Chrome,Email,Canada,True,False,18
VISIT000554,2024-07-11 09:00:00,/product/clothing,1895,Desktop,Chrome,Paid Ads,France,False,False,17
VISIT001158,2024-07-11 12:00:00,/product/sports,1802,Desktop,Chrome,Direct,Canada,False,False,11
VISIT000680,2024-07-11 17:00:00,/blog,42,Mobile,Chrome,Social Media,France,False,False,16
VISIT001906,2024-07-11 19:00:00,/home,859,Desktop,Chrome,Social Media,France,False,False,9
VISIT001662,2024-07-11 19:00:00,/product/sports,284,Mobile,Chrome,Paid Ads,Germany,False,False,15
VISIT000353,2024-07-12 01:00:00,/home,342,Desktop,Chrome,Organic Search,Canada,True,False,7
VISIT000444,2024-07-12 03:00:00,/product/sports,2816,Desktop,Chrome,Direct,Canada,True,False,7
VISIT000443,2024-07-12 07:00:00,/blog,1587,Desktop,Chrome,Email,France,True,False,17
VISIT001403,2024-07-12 10:00:00,/products,2676,Desktop,Edge,Organic Search,Canada,True,False,9
VISIT000354,2024-07-12 11:00:00,/product/clothing,1546,Mobile,Chrome,Organic Search,Japan,False,False,12
VISIT001941,2024-07-12 13:00:00,/home,2045,Desktop,Chrome,Organic Search,Canada,False,False,7
VISIT000315,2024-07-12 15:00:00,/about,455,Mobile,Chrome,Social Media,Australia,False,False,14
VISIT001009,2024-07-12 19:00:00,/product/electronics,1623,Desktop,Edge,Social Media,UK,True,False,9
VISIT001617,2024-07-13 05:00:00,/products,3123,Mobile,Chrome,Social Media,France,False,False,19
VISIT001522,2024-07-13 13:00:00,/checkout,1914,Desktop,Chrome,Social Media,Japan,True,False,6
VISIT000481,2024-07-13 14:00:00,/about,738,Mobile,Chrome,Organic Search,UK,False,False,16
VISIT001615,2024-07-13 17:00:00,/product/sports,808,Desktop,Firefox,Social Media,Canada,False,False,7
VISIT001598,2024-07-13 18:00:00,/blog,2623,Mobile,Chrome,Email,Canada,True,False,12
VISIT001470,2024-07-13 21:00:00,/blog,488,Mobile,Chrome,Organic Search,Japan,True,False,7
VISIT001710,2024-07-14 00:00:00,/contact,3563,Desktop,Chrome,Email,Japan,False,False,18
VISIT000977,2024-07-14 00:00:00,/products,3517,Mobile,Chrome,Organic Search,UK,True,False,5
VISIT001689,2024-07-14 01:00:00,/cart,1002,Mobile,Firefox,Social Media,Japan,True,False,12
VISIT001067,2024-07-14 02:00:00,/product/electronics,280,Mobile,Chrome,Email,France,False,False,14
VISIT001599,2024-07-14 02:00:00,/products,2569,Tablet,Chrome,Organic Search,Canada,True,False,12
VISIT000545,2024-07-14 08:00:00,/home,1269,Desktop,Safari,Direct,Australia,False,False,9
VISIT000114,2024-07-14 11:00:00,/blog,1967,Mobile,Chrome,Email,Australia,False,False,7
VISIT000289,2024-07-14 11:00:00,/products,1195,Desktop,Edge,Direct,UK,True,True,1
VISIT001880,2024-07-14 13:00:00,/product/electronics,2104,Mobile,Edge,Organic Search,USA,True,False,2
VISIT000538,2024-07-14 18:00:00,/product/electronics,3362,Mobile,Firefox,Social Media,France,True,False,13
VISIT000876,2024-07-14 19:00:00,/product/sports,1384,Desktop,Chrome,Paid Ads,Canada,False,False,13
VISIT000913,2024-07-15 02:00:00,/checkout,1758,Desktop,Safari,Organic Search,Canada,False,False,14
VISIT000826,2024-07-15 05:00:00,/product/electronics,3480,Desktop,Chrome,Direct,Canada,True,False,19
VISIT000810,2024-07-15 05:00:00,/product/sports,23,Desktop,Chrome,Social Media,Japan,False,False,13
VISIT000224,2024-07-15 06:00:00,/contact,3088,Desktop,Chrome,Organic Search,UK,False,False,16
VISIT001676,2024-07-15 08:00:00,/product/electronics,396,Desktop,Chrome,Paid Ads,UK,False,False,18
VISIT001039,2024-07-15 13:00:00,/home,3430,Desktop,Safari,Paid Ads,Australia,True,False,2
VISIT000979,2024-07-15 13:00:00,/contact,1258,Mobile,Chrome,Social Media,USA,True,False,15
VISIT001724,2024-07-15 14:00:00,/product/sports,3517,Mobile,Firefox,Direct,Japan,False,False,14
VISIT000639,2024-07-15 15:00:00,/checkout,967,Desktop,Firefox,Social Media,Canada,False,False,8
VISIT001635,2024-07-15 16:00:00,/product/electronics,417,Mobile,Chrome,Social Media,Australia,False,False,19
VISIT001628,2024-07-15 16:00:00,/product/sports,1505,Mobile,Chrome,Organic Search,Canada,False,False,18
VISIT001533,2024-07-15 19:00:00,/product/sports,2927,Mobile,Chrome,Organic Search,Canada,False,True,10
VISIT000923,2024-07-15 20:00:00,/home,101,Desktop,Chrome,Social Media,Australia,False,False,2
VISIT001038,2024-07-15 21:00:00,/blog,132,Tablet,Chrome,Organic Search,Germany,True,False,1
VISIT000700,2024-07-16 04:00:00,/products,1135,Mobile,Chrome,Organic Search,Germany,True,False,13
VISIT000659,2024-07-16 06:00:00,/cart,1304,Desktop,Firefox,Organic Search,France,False,False,14
VISIT000479,2024-07-16 12:00:00,/product/sports,1080,Desktop,Chrome,Social Media,Australia,False,False,5
VISIT000402,2024-07-16 14:00:00,/home,52,Desktop,Chrome,Social Media,Australia,False,False,6
VISIT000330,2024-07-17 04:00:00,/blog,1712,Desktop,Firefox,Email,USA,False,False,11
VISIT001892,2024-07-17 07:00:00,/product/electronics,3158,Desktop,Edge,Organic Search,Germany,True,False,2
VISIT000949,2024-07-17 07:00:00,/home,3369,Desktop,Chrome,Organic Search,USA,True,False,6
VISIT001347,2024-07-17 08:00:00,/products,3508,Desktop,Chrome,Organic Search,Germany,True,False,8
VISIT000401,2024-07-17 14:00:00,/checkout,811,Desktop,Firefox,Email,Canada,False,False,19
VISIT001609,2024-07-17 17:00:00,/contact,3329,Mobile,Chrome,Organic Search,Germany,True,False,4
VISIT000572,2024-07-17 21:00:00,/contact,1785,Desktop,Opera,Social Media,UK,False,False,17
VISIT000801,2024-07-17 23:00:00,/products,3564,Mobile,Chrome,Organic Search,USA,True,False,7
VISIT001791,2024-07-17 23:00:00,/product/clothing,3350,Tablet,Firefox,Organic Search,Germany,False,False,13
VISIT000095,2024-07-18 08:00:00,/products,1654,Mobile,Opera,Paid Ads,USA,False,False,8
VISIT000351,2024-07-18 09:00:00,/contact,1885,Mobile,Chrome,Direct,Japan,True,False,10
VISIT001340,2024-07-18 13:00:00,/cart,2432,Mobile,Chrome,Email,USA,False,False,13
VISIT000675,2024-07-18 19:00:00,/cart,1346,Desktop,Chrome,Paid Ads,Canada,True,False,10
VISIT000246,2024-07-18 21:00:00,/contact,2757,Desktop,Edge,Direct,Japan,False,False,18
VISIT000789,2024-07-19 01:00:00,/blog,2685,Mobile,Chrome,Organic Search,Canada,True,False,19
VISIT000841,2024-07-19 07:00:00,/home,2150,Desktop,Safari,Organic Search,USA,False,False,9
VISIT001088,2024-07-19 08:00:00,/home,1725,Mobile,Chrome,Social Media,UK,True,False,16
VISIT000487,2024-07-19 14:00:00,/contact,690,Mobile,Firefox,Direct,Japan,True,False,17
VISIT000069,2024-07-19 20:00:00,/product/electronics,1325,Mobile,Firefox,Organic Search,USA,False,False,10
VISIT000635,2024-07-20 01:00:00,/contact,3140,Mobile,Chrome,Organic Search,Germany,True,False,1
VISIT000420,2024-07-20 06:00:00,/home,2577,Desktop,Edge,Direct,Australia,False,False,5
VISIT000405,2024-07-20 09:00:00,/home,3359,Desktop,Chrome,Organic Search,USA,False,False,3
VISIT001478,2024-07-20 11:00:00,/cart,1450,Mobile,Chrome,Organic Search,UK,False,False,4
VISIT000585,2024-07-20 14:00:00,/product/electronics,825,Desktop,Chrome,Direct,Canada,False,False,2
VISIT000530,2024-07-20 15:00:00,/about,3391,Mobile,Chrome,Social Media,USA,True,False,6
VISIT001152,2024-07-20 16:00:00,/product/electronics,216,Desktop,Edge,Social Media,USA,False,False,5
VISIT000539,2024-07-21 04:00:00,/product/clothing,262,Desktop,Safari,Social Media,Japan,False,False,9
VISIT001735,2024-07-21 17:00:00,/product/electronics,1041,Desktop,Chrome,Organic Search,Germany,True,False,8
